# n_fm^-3 Ebind_MeV Esym_MeV Psnm_MeVfm^-3 K_MeV L_MeV
4.782500000000000639e-01 2.949534828266973818e+01 5.039047991906624446e+01 5.760495603432661937e+01 8.567502237705923562e+02 2.644458482028115895e+02
4.807250000000000689e-01 3.011995706631785197e+01 5.084954550393793937e+01 5.843907208357092031e+01 8.533424674636137297e+02 2.691456649861631263e+02
4.832000000000000739e-01 3.074707903655723840e+01 5.131427283024658692e+01 5.927775080338932412e+01 8.498307308683885140e+02 2.738145354565048137e+02
4.856750000000000234e-01 3.137667827528821363e+01 5.178454960887012248e+01 6.012095396891811561e+01 8.462170748020849942e+02 2.784504586692045791e+02
4.881500000000000283e-01 3.200871917012511858e+01 5.226026193160898714e+01 6.096864368411496571e+01 8.425035440227493382e+02 2.830515035164233950e+02
4.906250000000000333e-01 3.264316641650304973e+01 5.274129442255873812e+01 6.182078238529129521e+01 8.386921660951840067e+02 2.876158094409946102e+02
4.931000000000000383e-01 3.327998501955073607e+01 5.322753038628953703e+01 6.267733284424406293e+01 8.347849507873698940e+02 2.921415870063058833e+02
4.955750000000000433e-01 3.391914029575320910e+01 5.371885195360803067e+01 6.353825817099868800e+01 8.307838892015988677e+02 2.966271184576826840e+02
4.980500000000000482e-01 3.456059787439630782e+01 5.421514022426597990e+01 6.440352181618879968e+01 8.266909530540453943e+02 3.010707580308667275e+02
5.005249999999999977e-01 3.520432369881530121e+01 5.471627540657646449e+01 6.527308757308185250e+01 8.225080940524162543e+02 3.054709320378311759e+02
5.030000000000000027e-01 3.585028402744171672e+01 5.522213695342519202e+01 6.614691957927715293e+01 8.182372435310867331e+02 3.098261389734965405e+02
5.054750000000000076e-01 3.649844543466826963e+01 5.573260369545572956e+01 6.702498231808175433e+01 8.138803116639630844e+02 3.141349494114778054e+02
5.079500000000000126e-01 3.714877481152996097e+01 5.624755397014993719e+01 6.790724061958877655e+01 8.094391868284619704e+02 3.183960057521813951e+02
5.104250000000000176e-01 3.780123936621168923e+01 5.676686574780556782e+01 6.879365966147037170e+01 8.049157356364653424e+02 3.226080218861587241e+02
5.129000000000000226e-01 3.845580662439033404e+01 5.729041675334465111e+01 6.968420496952467147e+01 8.003118023661005509e+02 3.267697827399497328e+02
5.153750000000000275e-01 3.911244442941767829e+01 5.781808458485161850e+01 7.057884241784262258e+01 7.956292083824516794e+02 3.308801437108670598e+02
5.178500000000000325e-01 3.977112094234871620e+01 5.834974682780097766e+01 7.147753822896811471e+01 7.908697519995860148e+02 3.349380299356910768e+02
5.203250000000000375e-01 4.043180464182387368e+01 5.888528116570300597e+01 7.238025897360250838e+01 7.860352083121888427e+02 3.389424355414544721e+02
5.228000000000000425e-01 4.109446432381105296e+01 5.942456548660730675e+01 7.328697157020087616e+01 7.811273289016604622e+02 3.428924227822506055e+02
5.252750000000000474e-01 4.175906910121329929e+01 5.996747798588417311e+01 7.419764328434098388e+01 7.761478415228832546e+02 3.467871211185805009e+02
5.277500000000000524e-01 4.242558840334834258e+01 6.051389726490564414e+01 7.511224172790070952e+01 7.710984499917952917e+02 3.506257261185327820e+02
5.302250000000000574e-01 4.309399197530433412e+01 6.106370242566736550e+01 7.603073485805236942e+01 7.659808342597452793e+02 3.544074983731277371e+02
5.327000000000000624e-01 4.376424987718053217e+01 6.161677316158283446e+01 7.695309097608583215e+01 7.607966501486364450e+02 3.581317623420684981e+02
5.351750000000000673e-01 4.443633248321555129e+01 6.217298984422267694e+01 7.787927872607167501e+01 7.555475291428033415e+02 3.617979051103786219e+02
5.376500000000000723e-01 4.511021048080942819e+01 6.273223360617034672e+01 7.880926709337188640e+01 7.502350784845740463e+02 3.654053749853837871e+02
5.401250000000000773e-01 4.578585486944427885e+01 6.329438641955213996e+01 7.974302540301164299e+01 7.448608813577819774e+02 3.689536803024756182e+02
5.426000000000000822e-01 4.646323695950968613e+01 6.385933117154704064e+01 8.068052331791568577e+01 7.394264966694670420e+02 3.724423880205089858e+02
5.450750000000000872e-01 4.714232837103759266e+01 6.442695173513237705e+01 8.162173083702248277e+01 7.339334588770232131e+02 3.758711221330660237e+02
5.475500000000000922e-01 4.782310103234817689e+01 6.499713303646390727e+01 8.256661829328436397e+01 7.283832784232760105e+02 3.792395623135716392e+02
5.500250000000000972e-01 4.850552717861592100e+01 6.556976111841682098e+01 8.351515635155885775e+01 7.227774418084989065e+02 3.825474424322005120e+02
5.525000000000001021e-01 4.918957935035768969e+01 6.614472320057123511e+01 8.446731600640032411e+01 7.171174112693754523e+02 3.857945489724584149e+02
5.549750000000001071e-01 4.987523039184748086e+01 6.672190773525764484e+01 8.542306857975881940e+01 7.114046250629877477e+02 3.889807194639840304e+02
5.574500000000000011e-01 5.056245344945989473e+01 6.730120446029566494e+01 8.638238571859642434e+01 7.056404979567739701e+02 3.921058409783342995e+02
5.599250000000000060e-01 5.125122196995175727e+01 6.788250444817222728e+01 8.734523939242046708e+01 6.998264209792374686e+02 3.951698484870262860e+02
5.624000000000000110e-01 5.194150969868007905e+01 6.846570015168931889e+01 8.831160189074716982e+01 6.939637614173901738e+02 3.981727233003585980e+02
5.648750000000000160e-01 5.263329067776214742e+01 6.905068544647519957e+01 8.928144582049719702e+01 6.880538634201793684e+02 4.011144914664742487e+02
5.673500000000000210e-01 5.332653924418173119e+01 6.963735567002467519e+01 9.025474410333220021e+01 6.820980479414652109e+02 4.039952221958844234e+02
5.698250000000000259e-01 5.402123002784571781e+01 7.022560765784950831e+01 9.123146997293349614e+01 6.760976129006933206e+02 4.068150261600439421e+02
5.723000000000000309e-01 5.471733794959004626e+01 7.081533977595908880e+01 9.221159697223367857e+01 6.700538334598871870e+02 4.095740540545701833e+02
5.747750000000000359e-01 5.541483821914607688e+01 7.140645195138444024e+01 9.319509895059900373e+01 6.639679621400288170e+02 4.122724949062743462e+02
5.772500000000000409e-01 5.611370633305966749e+01 7.199884569844240900e+01 9.418195006097607802e+01 6.578412291842670356e+02 4.149105744642260447e+02
5.797250000000000458e-01 5.681391807257875826e+01 7.259242414344329575e+01 9.517212475699705010e+01 6.516748424376841058e+02 4.174885537752584241e+02
5.822000000000000508e-01 5.751544950149866509e+01 7.318709204581259087e+01 9.616559779005876862e+01 6.454699880836051307e+02 4.200067274921417493e+02
5.846750000000000558e-01 5.821827696397940599e+01 7.378275581702975217e+01 9.716234420636862978e+01 6.392278306532508623e+02 4.224654224435132619e+02
5.871500000000000608e-01 5.892237708233233207e+01 7.437932353686625220e+01 9.816233934396950644e+01 6.329495128562035688e+02 4.248649960773557268e+02
5.896250000000000657e-01 5.962772675477583562e+01 7.497670496720881772e+01 9.916555882974375891e+01 6.266361564822516357e+02 4.272058349386855980e+02
5.921000000000000707e-01 6.033430315317002623e+01 7.557481156340656980e+01 1.001719785763993968e+02 6.202888623971330162e+02 4.294883532767084944e+02
5.945750000000000757e-01 6.104208372072582733e+01 7.617355648368672405e+01 1.011815747794423714e+02 6.139087106614592813e+02 4.317129915856696130e+02
5.970500000000000806e-01 6.175104616969497329e+01 7.677285459602038031e+01 1.021943239141386357e+02 6.074967607307427215e+02 4.338802151428714637e+02
5.995250000000000856e-01 6.246116847904022507e+01 7.737262248316037017e+01 1.032102027324681330e+02 6.010540519885084905e+02 4.359905126420845818e+02
6.020000000000000906e-01 6.317242889208887391e+01 7.797277844550028192e+01 1.042291882600735562e+02 5.945816041652633430e+02 4.380443948694141341e+02
6.044750000000000956e-01 6.388480591417442156e+01 7.857324250232072416e+01 1.052512577932043314e+02 5.880804171657612187e+02 4.400423934026156871e+02
6.069500000000001005e-01 6.459827831026245804e+01 7.917393639101385361e+01 1.062763888956645815e+02 5.815514712477258854e+02 4.419850591655199423e+02
6.094250000000001055e-01 6.531282510256801288e+01 7.977478356439027607e+01 1.073045593957579058e+02 5.749957276750945994e+02 4.438729613132891245e+02
6.119000000000001105e-01 6.602842556816040087e+01 8.037570918695581668e+01 1.083357473832413689e+02 5.684141291167217105e+02 4.457066859687721490e+02
6.143750000000000044e-01 6.674505923656590767e+01 8.097664012894080088e+01 1.093699312062803983e+02 5.618075994755882903e+02 4.474868349463214372e+02
6.168500000000000094e-01 6.746270588735922047e+01 8.157750495934469370e+01 1.104070894684161885e+02 5.551770442760289370e+02 4.492140246856068870e+02
6.193250000000000144e-01 6.818134554775440392e+01 8.217823393737275239e+01 1.114472010255391297e+02 5.485233510503846901e+02 4.508888850706768494e+02
6.218000000000000194e-01 6.890095849018950958e+01 8.277875900264443487e+01 1.124902449828767885e+02 5.418473896071476474e+02 4.525120583142370947e+02
6.242750000000000243e-01 6.962152522991277692e+01 8.337901376403486609e+01 1.135362006919917803e+02 5.351500124718677398e+02 4.540841979045583230e+02
6.267500000000000293e-01 7.034302652256576494e+01 8.397893348751493647e+01 1.145850477477966933e+02 5.284320547670963606e+02 4.556059676001478351e+02
6.292250000000000343e-01 7.106544336177091736e+01 8.457845508280669833e+01 1.156367659855808370e+02 5.216943341660896749e+02 4.570780404250616016e+02
6.317000000000000393e-01 7.178875697671560374e+01 8.517751708909044339e+01 1.166913354780591590e+02 5.149376523200576230e+02 4.585010976426244724e+02
6.341750000000000442e-01 7.251294882974355005e+01 8.577605965952085398e+01 1.177487365324356006e+02 5.081627945831659190e+02 4.598758279147827466e+02
6.366500000000000492e-01 7.323800061395229477e+01 8.637402454532789875e+01 1.188089496874841871e+02 5.013705294602498270e+02 4.612029263600215927e+02
6.391250000000000542e-01 7.396389425078893964e+01 8.697135507850150304e+01 1.198719557106554703e+02 4.945616102253910071e+02 4.624830936641687913e+02
6.416000000000000592e-01 7.469061188765954284e+01 8.756799615423990701e+01 1.209377355951992286e+02 4.877367742914015594e+02 4.637170353337043025e+02
6.440750000000000641e-01 7.541813589554215014e+01 8.816389421238650925e+01 1.220062705573100175e+02 4.808967432748039528e+02 4.649054608228182133e+02
6.465500000000000691e-01 7.614644886660573775e+01 8.875899721833593503e+01 1.230775420332985277e+02 4.740422243874131709e+02 4.660490827758673618e+02
6.490250000000000741e-01 7.687553361184279765e+01 8.935325464325832456e+01 1.241515316767813601e+02 4.671739098732752495e+02 4.671486163470582937e+02
6.515000000000000790e-01 7.760537315870851671e+01 8.994661744401699366e+01 1.252282213558991089e+02 4.602924769803378808e+02 4.682047784304529614e+02
6.539750000000000840e-01 7.833595074877052866e+01 9.053903804219962126e+01 1.263075931505552489e+02 4.533985887391396545e+02 4.692182869837149610e+02
6.564500000000000890e-01 7.906724983536946638e+01 9.113047030310660546e+01 1.273896293496852650e+02 4.464928943663280734e+02 4.701898605133177398e+02
6.589250000000000940e-01 7.979925408129213338e+01 9.172086951427971258e+01 1.284743124485457884e+02 4.395760290692603007e+02 4.711202173128480695e+02
6.614000000000000989e-01 8.053194735645695346e+01 9.231019236338084966e+01 1.295616251460332933e+02 4.326486144398556348e+02 4.720100748927419545e+02
6.638750000000001039e-01 8.126531373561010696e+01 9.289839691611373951e+01 1.306515503420287132e+02 4.257112589496265400e+02 4.728601495072400098e+02
6.663500000000001089e-01 8.199933749603917477e+01 9.348544259375093191e+01 1.317440711347677507e+02 4.187645572929447439e+02 4.736711556114370296e+02
6.688250000000001139e-01 8.273400311529599094e+01 9.407129015053840249e+01 1.328391708182396087e+02 4.118090916465125702e+02 4.744438052995022872e+02
6.713000000000000078e-01 8.346929526893495677e+01 9.465590165067041539e+01 1.339368328796136893e+02 4.048454320600725964e+02 4.751788078513973801e+02
6.737750000000000128e-01 8.420519882827090896e+01 9.523924044542113165e+01 1.350370409966906209e+02 3.978741357211463878e+02 4.758768693006235253e+02
6.762500000000000178e-01 8.494169885814471854e+01 9.582127114990387895e+01 1.361397790353845494e+02 3.908957473508123712e+02 4.765386919978054152e+02
6.787250000000000227e-01 8.567878061471174078e+01 9.640195961998139751e+01 1.372450310472315778e+02 3.839107997834116190e+02 4.771649742563108703e+02
6.812000000000000277e-01 8.641642954323765480e+01 9.698127292900869634e+01 1.383527812669282184e+02 3.769198146097661493e+02 4.777564098465738311e+02
6.836750000000000327e-01 8.715463127592101955e+01 9.755917934436021710e+01 1.394630141098945160e+02 3.699233015139282088e+02 4.783136877489182552e+02
6.861500000000000377e-01 8.789337162972287842e+01 9.813564830442203402e+01 1.405757141698688883e+02 3.629217587931334492e+02 4.788374918723205838e+02
6.886250000000000426e-01 8.863263660421966961e+01 9.871065039528104990e+01 1.416908662165295709e+02 3.559156737847528120e+02 4.793285005896636335e+02
6.911000000000000476e-01 8.937241237946955152e+01 9.928415732743593480e+01 1.428084551931445958e+02 3.489055230940355727e+02 4.797873864864960751e+02
6.935750000000000526e-01 9.011268531389782765e+01 9.985614191272097173e+01 1.439284662142506477e+02 3.418917723539607323e+02 4.802148162296251144e+02
6.960500000000000576e-01 9.085344194220101599e+01 1.004265780415315845e+02 1.450508845633578403e+02 3.348748765117827588e+02 4.806114501199686515e+02
6.985250000000000625e-01 9.159466897326319668e+01 1.009954406595034584e+02 1.461756956906872347e+02 3.278552809407540849e+02 4.809779419311494166e+02
7.010000000000000675e-01 9.233635328809918974e+01 1.015627057451733890e+02 1.473028852109317768e+02 3.208334203223502641e+02 4.813149387914386352e+02
7.034750000000000725e-01 9.307848193780750989e+01 1.021283502871865778e+02 1.484324389010482719e+02 3.138097196615414646e+02 4.816230808659279319e+02
7.059500000000000774e-01 9.382104214154583133e+01 1.026923522620059543e+02 1.495643426980758477e+02 3.067845944339620701e+02 4.819030011210767839e+02
7.084250000000000824e-01 9.456402128452600664e+01 1.032546906113593650e+02 1.506985826969834079e+02 2.997584500291114296e+02 4.821553253379523198e+02
7.109000000000000874e-01 9.530740691602181869e+01 1.038153452207632199e+02 1.518351451485433472e+02 2.927316830056432195e+02 4.823806718738813970e+02
7.133750000000000924e-01 9.605118674740242568e+01 1.043742968971828304e+02 1.529740164572340291e+02 2.857046808617993179e+02 4.825796514118666209e+02
7.158500000000000973e-01 9.679534865017876655e+01 1.049315273477365338e+02 1.541151831791703444e+02 2.786778217376854059e+02 4.827528670452626329e+02
7.183250000000001023e-01 9.753988065407338581e+01 1.054870191583055430e+02 1.552586320200579166e+02 2.716514749379147133e+02 4.829009139632205461e+02
7.208000000000001073e-01 9.828477094510321876e+01 1.060407557722509466e+02 1.564043498331795945e+02 2.646260016163243449e+02 4.830243795394594031e+02
7.232750000000001123e-01 9.903000786368784247e+01 1.065927214699594003e+02 1.575523236174044541e+02 2.576017542561981486e+02 4.831238431235682356e+02
7.257500000000001172e-01 9.977557990277159661e+01 1.071429013477981300e+02 1.587025405152254507e+02 2.505790768177112398e+02 4.831998759335156706e+02
7.282250000000000112e-01 1.005214757059666226e+02 1.076912812981237835e+02 1.598549878108228768e+02 2.435583054444862228e+02 4.832530411837204838e+02
7.307000000000000162e-01 1.012676840657143202e+02 1.082378479892250311e+02 1.610096529281556741e+02 2.365397681590767718e+02 4.832838938132619546e+02
7.331750000000000211e-01 1.020141939214661306e+02 1.087825888453960914e+02 1.621665234290748003e+02 2.295237850250905751e+02 4.832929805310054121e+02
7.356500000000000261e-01 1.027609943578816001e+02 1.093254920276553719e+02 1.633255870114680874e+02 2.225106688928649135e+02 4.832808398741642577e+02
7.381250000000000311e-01 1.035080746030471346e+02 1.098665464146102266e+02 1.644868315074249949e+02 2.155007249455462102e+02 4.832480020628599391e+02
7.406000000000000361e-01 1.042554240267136265e+02 1.104057415834944607e+02 1.656502448814305808e+02 2.084942505177064902e+02 4.831949889815915640e+02
7.430750000000000410e-01 1.050030321385497700e+02 1.109430677916283514e+02 1.668158152285830056e+02 2.014915366686589095e+02 4.831223142551755814e+02
7.455500000000000460e-01 1.057508885864174317e+02 1.114785159582494032e+02 1.679835307728258158e+02 1.944928669599814555e+02 4.830304831865066149e+02
7.480250000000000510e-01 1.064989831546665755e+02 1.120120776464439132e+02 1.691533798652573068e+02 1.874985173948281840e+02 4.829199928413249836e+02
7.505000000000000560e-01 1.072473057624413286e+02 1.125437450457641262e+02 1.703253509823507557e+02 1.805087582898278811e+02 4.827913319568564248e+02
7.529750000000000609e-01 1.079958464620151517e+02 1.130735109545435932e+02 1.714994327243242651e+02 1.735238527949431955e+02 4.826449810002906133e+02
7.554500000000000659e-01 1.087445954371360131e+02 1.136013687632188578e+02 1.726756138134638832e+02 1.665440574498794319e+02 4.824814122929722657e+02
7.579250000000000709e-01 1.094935430013933910e+02 1.141273124374788068e+02 1.738538830924858303e+02 1.595696228468308675e+02 4.823010899140166998e+02
7.604000000000000759e-01 1.102426795966043755e+02 1.146513365019240496e+02 1.750342295229218053e+02 1.526007928212229103e+02 4.821044697960641088e+02
7.628750000000000808e-01 1.109919957912147765e+02 1.151734360239642143e+02 1.762166421835288475e+02 1.456378054624710501e+02 4.818919997579024539e+02
7.653500000000000858e-01 1.117414822787211506e+02 1.156936065980741830e+02 1.774011102687204584e+02 1.386808930490760190e+02 4.816641195710369630e+02
7.678250000000000908e-01 1.124911298761098806e+02 1.162118443303498054e+02 1.785876230870195513e+02 1.317302813653827798e+02 4.814212610139677508e+02
7.703000000000000957e-01 1.132409295223137633e+02 1.167281458233834002e+02 1.797761700595347065e+02 1.247861906522126532e+02 4.811638479342775554e+02
7.727750000000001007e-01 1.139908722766849678e+02 1.172425081614436237e+02 1.809667407184604144e+02 1.178488362083673451e+02 4.808922962593556463e+02
7.752500000000001057e-01 1.147409493174895943e+02 1.177549288958533253e+02 1.821593247055928941e+02 1.109184270865513753e+02 4.806070141276019854e+02
7.777250000000001107e-01 1.154911519404161027e+02 1.182654060309186832e+02 1.833539117708729691e+02 1.039951667762663305e+02 4.803084019213099509e+02
7.802000000000001156e-01 1.162414715571010220e+02 1.187739380098334010e+02 1.845504917709483834e+02 9.707925436828581667e+01 4.799968523586197193e+02
7.826750000000001206e-01 1.169918996936748954e+02 1.192805237012490096e+02 1.857490546677545353e+02 9.017088337286310207e+01 4.796727505451074762e+02
7.851500000000001256e-01 1.177424279893234598e+02 1.197851623857230408e+02 1.869495905271190850e+02 8.327024155348232171e+01 4.793364740479485135e+02
7.876250000000000195e-01 1.184930481948647412e+02 1.202878537428704817e+02 1.881520895173852068e+02 7.637751253524062633e+01 4.789883930644767815e+02
7.901000000000000245e-01 1.192437521713438855e+02 1.207885978385798893e+02 1.893565419080553056e+02 6.949287512850976611e+01 4.786288703417149009e+02
7.925750000000000295e-01 1.199945318886477708e+02 1.212873951123981726e+02 1.905629380684524676e+02 6.261650266203827897e+01 4.782582614197783073e+02
7.950500000000000345e-01 1.207453794241291689e+02 1.217842463656500627e+02 1.917712684664048766e+02 5.574856450024328325e+01 4.778769146367297935e+02
7.975250000000000394e-01 1.214962869612552367e+02 1.222791527492142336e+02 1.929815236669470551e+02 5.066672201606507997e+01 4.774851712010507754e+02
8.000000000000000444e-01 1.222472467882666933e+02 1.227721157521667692e+02 1.941936943310396373e+02 4.735595253299922547e+01 4.770824849908124179e+02
