# n_fm^-3 Ebind_MeV Esym_MeV Psnm_MeVfm^-3 K_MeV L_MeV
4.757750000000000590e-01 4.150376957014543677e+01 1.633823820390157167e+01 7.072530967519338674e+01 1.238391225054262122e+03 1.144372029299339459e+02
4.782500000000000639e-01 4.227892402548741302e+01 1.653825447412192418e+01 7.180571693947257472e+01 1.240811438699555765e+03 1.168281478378304143e+02
4.807250000000000689e-01 4.305777080672214652e+01 1.674130447453914883e+01 7.289415266796322612e+01 1.243123558124319288e+03 1.191643837029418194e+02
4.832000000000000739e-01 4.384027880104054020e+01 1.694726426789144824e+01 7.399059370808294034e+01 1.245327660596764190e+03 1.214469197340856539e+02
4.856750000000000234e-01 4.462641702282780898e+01 1.715601353406158225e+01 7.509501659313571054e+01 1.247423847660476667e+03 1.236767631168940937e+02
4.881500000000000283e-01 4.541615461492176564e+01 1.736743549174046919e+01 7.620739755268988347e+01 1.249412245254632580e+03 1.258549174121044985e+02
4.906250000000000333e-01 4.620946084985746438e+01 1.758141681938366219e+01 7.732771252283862395e+01 1.251293002217949152e+03 1.279823810903363892e+02
4.931000000000000383e-01 4.700630513108444575e+01 1.779784757591688660e+01 7.845593715634282717e+01 1.253066290417343907e+03 1.300601462064230986e+02
4.955750000000000433e-01 4.780665699415476411e+01 1.801662112123034376e+01 7.959204683265835456e+01 1.254732304658730982e+03 1.320891972216330998e+02
4.980500000000000482e-01 4.861048610790294333e+01 1.823763403692822749e+01 8.073601666782934672e+01 1.256291261097582264e+03 1.340705099520246790e+02
5.005249999999999977e-01 4.941776227557852508e+01 1.846078604728362649e+01 8.188782152426540506e+01 1.257743397925829640e+03 1.360050506159092549e+02
5.030000000000000027e-01 5.022845543597372853e+01 1.868597994076169755e+01 8.304743602038081463e+01 1.259088974385776737e+03 1.378937750113287279e+02
5.054750000000000076e-01 5.104253566451086499e+01 1.891312149215180227e+01 8.421483454010694913e+01 1.260328269945267721e+03 1.397376277589264362e+02
5.079500000000000126e-01 5.185997317430962994e+01 1.914211938544685410e+01 8.538999124226887716e+01 1.261461584475668133e+03 1.415375416685462255e+02
5.104250000000000176e-01 5.268073831722381328e+01 1.937288513769388842e+01 8.657288006982679462e+01 1.262489237337236318e+03 1.432944371684968132e+02
5.129000000000000226e-01 5.350480158485322590e+01 1.960533302374438946e+01 8.776347475897864570e+01 1.263411567106677921e+03 1.450092218241461239e+02
5.153750000000000275e-01 5.433213360952333915e+01 1.983938000220907938e+01 8.896174884812569417e+01 1.264228930976591755e+03 1.466827899158476214e+02
5.178500000000000325e-01 5.516270516524252798e+01 2.007494564244174384e+01 9.016767568669331467e+01 1.264941703960968425e+03 1.483160220898493833e+02
5.203250000000000375e-01 5.599648716862191122e+01 2.031195205289605710e+01 9.138122844381518917e+01 1.265550278995811595e+03 1.499097850721223608e+02
5.228000000000000425e-01 5.683345067977359122e+01 2.055032381064239289e+01 9.260238011686976733e+01 1.266055066283240876e+03 1.514649314182758246e+02
5.252750000000000474e-01 5.767356690317558332e+01 2.078998789229957112e+01 9.383110353987467533e+01 1.266456492306172777e+03 1.529822993332450665e+02
5.277500000000000524e-01 5.851680718850820995e+01 2.103087360627297642e+01 9.506737139173685591e+01 1.266754999859060035e+03 1.544627125370146246e+02
5.302250000000000574e-01 5.936314303145832127e+01 2.127291252647498254e+01 9.631115620435650726e+01 1.266951047673581570e+03 1.559069801545215341e+02
5.327000000000000624e-01 6.021254607449839114e+01 2.151603842734886030e+01 9.756243037058436585e+01 1.267045109316635262e+03 1.573158966512970665e+02
5.351750000000000673e-01 6.106498810763037000e+01 2.176018722043901477e+01 9.882116615203483434e+01 1.267037673138594755e+03 1.586902418156529393e+02
5.376500000000000723e-01 6.192044106910100254e+01 2.200529689232915587e+01 1.000873356867507482e+02 1.266929241784323267e+03 1.600307807425581927e+02
5.401250000000000773e-01 6.277887704608929198e+01 2.225130744405144512e+01 1.013609109967223958e+02 1.266720331510940014e+03 1.613382638841945607e+02
5.426000000000000822e-01 6.364026827535758457e+01 2.249816083198927075e+01 1.026418639952623835e+02 1.266411472214874038e+03 1.626134271031313858e+02
5.450750000000000872e-01 6.450458714388059889e+01 2.274580091017781314e+01 1.039301664942287289e+02 1.266003206241557109e+03 1.638569917338353719e+02
5.475500000000000922e-01 6.537180618943705213e+01 2.299417337404463879e+01 1.052257902111085741e+02 1.265496088217465285e+03 1.650696646956073721e+02
5.500250000000000972e-01 6.624189810117354682e+01 2.324322570562617685e+01 1.065287067759525144e+02 1.264890685028831285e+03 1.662521386046903160e+02
5.525000000000001021e-01 6.711483572013980847e+01 2.349290712014298066e+01 1.078388877381648854e+02 1.264187574751120792e+03 1.674050919138382767e+02
5.549750000000001071e-01 6.799059203979174981e+01 2.374316851405664508e+01 1.091563045731492139e+02 1.263387346363355164e+03 1.685291890486535067e+02
5.574500000000000011e-01 6.886914020646509016e+01 2.399396241439997013e+01 1.104809286888131510e+02 1.262490599472732129e+03 1.696250805735631957e+02
5.599250000000000060e-01 6.975045351981975728e+01 2.424524292960310135e+01 1.118127314319257266e+02 1.261497943979646152e+03 1.706934033681170035e+02
5.624000000000000110e-01 7.063450543325393483e+01 2.449696570154984698e+01 1.131516840943374973e+02 1.260409999307575163e+03 1.717347807979741106e+02
5.648750000000000160e-01 7.152126955429116606e+01 2.474908785904239394e+01 1.144977579190558572e+02 1.259227393773287986e+03 1.727498229029995969e+02
5.673500000000000210e-01 7.241071964493301039e+01 2.500156797247695550e+01 1.158509241061848343e+02 1.257950764941295347e+03 1.737391266007327033e+02
5.698250000000000259e-01 7.330282962198793939e+01 2.525436600990378366e+01 1.172111538187228916e+02 1.256580758986002593e+03 1.747032758961700551e+02
5.723000000000000309e-01 7.419757355736999216e+01 2.550744329424886914e+01 1.185784181882245321e+02 1.255118029600133468e+03 1.756428420676553799e+02
5.747750000000000359e-01 7.509492567836866783e+01 2.576076246178502061e+01 1.199526883203254783e+02 1.253563238055586453e+03 1.765583838845886646e+02
5.772500000000000409e-01 7.599486036788880483e+01 2.601428742179368570e+01 1.213339353001347263e+02 1.251917053270001134e+03 1.774504478323592309e+02
5.797250000000000458e-01 7.689735216466658585e+01 2.626798331743403736e+01 1.227221301974915377e+02 1.250180150682716203e+03 1.783195683270196525e+02
5.822000000000000508e-01 7.780237576345564321e+01 2.652181648771215094e+01 1.241172440720899885e+02 1.248353212165292462e+03 1.791662679262023516e+02
5.846750000000000558e-01 7.870990601518428775e+01 2.677575443058799465e+01 1.255192479784758461e+02 1.246436925966491572e+03 1.799910575483768582e+02
5.871500000000000608e-01 7.961991792709159199e+01 2.702976576714914358e+01 1.269281129709122524e+02 1.244431985674573980e+03 1.807944367033533695e+02
5.896250000000000657e-01 8.053238666282970826e+01 2.728382020689819498e+01 1.283438101081180776e+02 1.242339090297868779e+03 1.815768937017543578e+02
5.921000000000000707e-01 8.144728754254595060e+01 2.753788851399314552e+01 1.297663104578831508e+02 1.240158943997116239e+03 1.823389058792249386e+02
5.945750000000000757e-01 8.236459604293520442e+01 2.779194247459068023e+01 1.311955851015565031e+02 1.237892255586781175e+03 1.830809398306423645e+02
5.970500000000000806e-01 8.328428779727005349e+01 2.804595486511884062e+01 1.326316051384144430e+02 1.235539738155212490e+03 1.838034516032257670e+02
5.995250000000000856e-01 8.420633859540373578e+01 2.829989942148846538e+01 1.340743416899074418e+02 1.233102108533887758e+03 1.845068869247790815e+02
6.020000000000000906e-01 8.513072438374933881e+01 2.855375080928444831e+01 1.355237659037875346e+02 1.230580087517687616e+03 1.851916814256875057e+02
6.044750000000000956e-01 8.605742126523341540e+01 2.880748459483130119e+01 1.369798489581206695e+02 1.227974399542312085e+03 1.858582608453365026e+02
6.069500000000001005e-01 8.698640549923015897e+01 2.906107721715045855e+01 1.384425620651811641e+02 1.225285771427407553e+03 1.865070412373442252e+02
6.094250000000001055e-01 8.791765350146692981e+01 2.931450596074548898e+01 1.399118764752345214e+02 1.222514932797433403e+03 1.871384291843463075e+02
6.119000000000001105e-01 8.885114184390818082e+01 2.956774892926297582e+01 1.413877634802108787e+02 1.219662616568967678e+03 1.877528220118179547e+02
6.143750000000000044e-01 8.978684725461994276e+01 2.982078501993734321e+01 1.428701944172620415e+02 1.216729557211364636e+03 1.883506079741805763e+02
6.168500000000000094e-01 9.072474661761089010e+01 3.007359389879687583e+01 1.443591406722169950e+02 1.213716490483716598e+03 1.889321664631188469e+02
6.193250000000000144e-01 9.166481697264680406e+01 3.032615597667584950e+01 1.458545736829297539e+02 1.210624154945458031e+03 1.894978682074693666e+02
6.218000000000000194e-01 9.260703551505048381e+01 3.057845238592774351e+01 1.473564649425603648e+02 1.207453290310922966e+03 1.900480754695499286e+02
6.242750000000000243e-01 9.355137959548119397e+01 3.083046495789932351e+01 1.488647860025671434e+02 1.204204636582971943e+03 1.905831422246462807e+02
6.267500000000000293e-01 9.449782671968500836e+01 3.108217620102632850e+01 1.503795084759611882e+02 1.200878935299518844e+03 1.911034143436421857e+02
6.292250000000000343e-01 9.544635454823651344e+01 3.133356927966559624e+01 1.519006040401105793e+02 1.197476928421335288e+03 1.916092298010899810e+02
6.317000000000000393e-01 9.639694089625209017e+01 3.158462799358351702e+01 1.534280444396182475e+02 1.193999358371501785e+03 1.921009188351490593e+02
6.341750000000000442e-01 9.734956373308955335e+01 3.183533675802240737e+01 1.549618014890729683e+02 1.190446967765524050e+03 1.925788041371799295e+02
6.366500000000000492e-01 9.830420118202800950e+01 3.208568058447144011e+01 1.565018470757046316e+02 1.186820498771322491e+03 1.930432010134700818e+02
6.391250000000000542e-01 9.926083151992679632e+01 3.233564506191343924e+01 1.580481531619525413e+02 1.183120693896350531e+03 1.934944175655958816e+02
6.416000000000000592e-01 1.002194331768710072e+02 3.258521633879686163e+01 1.596006917879394678e+02 1.179348294812118638e+03 1.939327548586684600e+02
6.440750000000000641e-01 1.011799847357981434e+02 3.283438110542466859e+01 1.611594350738612320e+02 1.175504042141959189e+03 1.943585070637502952e+02
6.465500000000000691e-01 1.021424649321045308e+02 3.308312657697593551e+01 1.627243552222910239e+02 1.171588676188053341e+03 1.947719616510579783e+02
6.490250000000000741e-01 1.031068526532415035e+02 3.333144047704982427e+01 1.642954245203964092e+02 1.167602936093074959e+03 1.951733995267838395e+02
6.515000000000000790e-01 1.040731269382904429e+02 3.357931102167250970e+01 1.658726153420785749e+02 1.163547559535367327e+03 1.955630951800565640e+02
6.539750000000000840e-01 1.050412669775259928e+02 3.382672690382970870e+01 1.674559001500265367e+02 1.159423282635562146e+03 1.959413168515730774e+02
6.564500000000000890e-01 1.060112521119606299e+02 3.407367727849440087e+01 1.690452514976966540e+02 1.155230840054726286e+03 1.963083266693978430e+02
6.589250000000000940e-01 1.069830618328771834e+02 3.432015174807452240e+01 1.706406420312134742e+02 1.150970964895361931e+03 1.966643807954726242e+02
6.614000000000000989e-01 1.079566757813463482e+02 3.456614034836203331e+01 1.722420444911952018e+02 1.146644388048188603e+03 1.970097295618217856e+02
6.638750000000001039e-01 1.089320737477305556e+02 3.481163353485560208e+01 1.738494317145049308e+02 1.142251838405662511e+03 1.973446176127432636e+02
6.663500000000001089e-01 1.099092356711730645e+02 3.505662216957992428e+01 1.754627766359327552e+02 1.137794042524351653e+03 1.976692840369212547e+02
6.688250000000001139e-01 1.108881416390770482e+02 3.530109750823433501e+01 1.770820522898040963e+02 1.133271724476805730e+03 1.979839624973317882e+02
6.713000000000000078e-01 1.118687718865667193e+02 3.554505118781428052e+01 1.787072318115235703e+02 1.128685606203519910e+03 1.982888813637241299e+02
6.737750000000000128e-01 1.128511067959434513e+02 3.578847521455064395e+01 1.803382884390468917e+02 1.124036406743781981e+03 1.985842638255512327e+02
6.762500000000000178e-01 1.138351268961232563e+02 3.603136195225665261e+01 1.819751955142934321e+02 1.119324842168303348e+03 1.988703280343897006e+02
6.787250000000000227e-01 1.148208128620674415e+02 3.627370411104860182e+01 1.836179264844881800e+02 1.114551625807102027e+03 1.991472872038492028e+02
6.812000000000000277e-01 1.158081455141989409e+02 3.651549473635382270e+01 1.852664549034491301e+02 1.109717468187085615e+03 1.994153497323615056e+02
6.836750000000000327e-01 1.167971058178109161e+02 3.675672719833338675e+01 1.869207544328063477e+02 1.104823076509163684e+03 1.996747193236541591e+02
6.861500000000000377e-01 1.177876748824635342e+02 3.699739518157125673e+01 1.885807988431672584e+02 1.099869154371195464e+03 1.999255950836327145e+02
6.886250000000000426e-01 1.187798339613698317e+02 3.723749267510667948e+01 1.902465620152229349e+02 1.094856402545989795e+03 2.001681716435272449e+02
6.911000000000000476e-01 1.197735644507733923e+02 3.747701396278283426e+01 1.919180179407965170e+02 1.089785518299568821e+03 2.004026392658294924e+02
6.935750000000000526e-01 1.207688478893180672e+02 3.771595361388344259e+01 1.935951407238139836e+02 1.084657194980706890e+03 2.006291839117661766e+02
6.960500000000000576e-01 1.217656659574045079e+02 3.795430647398121238e+01 1.952779045813498442e+02 1.079472122659965180e+03 2.008479873905795614e+02
6.985250000000000625e-01 1.227640004765435151e+02 3.819206765625749256e+01 1.969662838443485953e+02 1.074230987492097483e+03 2.010592274536878108e+02
7.010000000000000675e-01 1.237638334086968825e+02 3.842923253288903140e+01 1.986602529585838965e+02 1.068934471894199760e+03 2.012630778418820228e+02
7.034750000000000725e-01 1.247651468556125565e+02 3.866579672678403057e+01 2.003597864854172030e+02 1.063583254582941663e+03 2.014597084309401964e+02
7.059500000000000774e-01 1.257679230581527463e+02 3.890175610360732605e+01 2.020648591025365022e+02 1.058178009873211977e+03 2.016492852965058376e+02
7.084250000000000824e-01 1.267721443956127132e+02 3.913710676395272259e+01 2.037754456046527594e+02 1.052719408418799503e+03 2.018319708094862790e+02
7.109000000000000874e-01 1.277777933850341014e+02 3.937184503586642847e+01 2.054915209041491835e+02 1.047208116758598862e+03 2.020079237231877869e+02
7.133750000000000924e-01 1.287848526805130405e+02 3.960596746748804264e+01 2.072130600316849041e+02 1.041644797052919102e+03 2.021772992546033834e+02
7.158500000000000973e-01 1.297933050724977875e+02 3.983947082001935769e+01 2.089400381367602222e+02 1.036030107530477380e+03 2.023402491807072465e+02
7.183250000000001023e-01 1.308031334870863702e+02 4.007235206083604595e+01 2.106724304882335446e+02 1.030364701852804274e+03 2.024969218958005683e+02
7.208000000000001073e-01 1.318143209853124063e+02 4.030460835682800536e+01 2.124102124748047800e+02 1.024649229626146052e+03 2.026474625087283812e+02
7.232750000000001123e-01 1.328268507624304675e+02 4.053623706796618364e+01 2.141533596054537156e+02 1.018884335976070702e+03 2.027920129058858834e+02
7.257500000000001172e-01 1.338407061471941688e+02 4.076723574101066561e+01 2.159018475098422414e+02 1.013070661518470047e+03 2.029307118409685984e+02
7.282250000000000112e-01 1.348558706011283448e+02 4.099760210349852230e+01 2.176556519386809896e+02 1.007208842632946471e+03 2.030636950087272794e+02
7.307000000000000162e-01 1.358723277178007720e+02 4.122733405782813065e+01 2.194147487640566396e+02 1.001299510742719804e+03 2.031910950911887142e+02
7.331750000000000211e-01 1.368900612220838866e+02 4.145642967555335190e+01 2.211791139797268215e+02 9.953432932004978966e+02 2.033130418440599101e+02
7.356500000000000261e-01 1.379090549694174115e+02 4.168488719185847913e+01 2.229487237013801177e+02 9.893408127320520862e+02 2.034296621766022213e+02
7.381250000000000311e-01 1.389292929450657539e+02 4.191270500022051237e+01 2.247235541668613905e+02 9.832926873313983833e+02 2.035410801998897057e+02
7.406000000000000361e-01 1.399507592633699460e+02 4.213988164717406448e+01 2.265035817363694832e+02 9.771995300219116416e+02 2.036474172867282846e+02
7.430750000000000410e-01 1.409734381670009498e+02 4.236641582728384492e+01 2.282887828926177463e+02 9.710619494897259756e+02 2.037487921593528029e+02
7.455500000000000460e-01 1.419973140262011384e+02 4.259230637827513988e+01 2.300791342409723939e+02 9.648805502863043557e+02 2.038453209286238348e+02
7.480250000000000510e-01 1.430223713380378285e+02 4.281755227625738769e+01 2.318746125095509569e+02 9.586559313044455166e+02 2.039371171548602888e+02
7.505000000000000560e-01 1.440485947256361214e+02 4.304215263114840440e+01 2.336751945493057292e+02 9.523886872221861495e+02 2.040242919198882134e+02
7.529750000000000609e-01 1.450759689374262962e+02 4.326610668221050560e+01 2.354808573340670819e+02 9.460794074986555415e+02 2.041069538795251788e+02
7.554500000000000659e-01 1.461044788463761961e+02 4.348941379373842153e+01 2.372915779605689295e+02 9.397286773162099962e+02 2.041852093058966489e+02
7.579250000000000709e-01 1.471341094492283901e+02 4.371207345083150386e+01 2.391073336484469110e+02 9.333370776054907765e+02 2.042591621535088962e+02
7.604000000000000759e-01 1.481648458657375613e+02 4.393408525536494835e+01 2.409281017402066709e+02 9.269051829053784104e+02 2.043289141133567171e+02
7.628750000000000808e-01 1.491966733378985737e+02 4.415544892201382510e+01 2.427538597011757702e+02 9.204335640458747321e+02 2.043945646636312290e+02
7.653500000000000858e-01 1.502295772291795402e+02 4.437616427446374701e+01 2.445845851194272882e+02 9.139227875303220117e+02 2.044562111149069210e+02
7.678250000000000908e-01 1.512635430237542096e+02 4.459623124165791097e+01 2.464202557056822798e+02 9.073734137605420074e+02 2.045139486550772290e+02
7.703000000000000957e-01 1.522985563257286685e+02 4.481564985422590297e+01 2.482608492931905175e+02 9.007859988252946550e+02 2.045678704142483753e+02
7.727750000000001007e-01 1.533346028583705447e+02 4.503442024098740859e+01 2.501063438375916803e+02 8.941610948951118871e+02 2.046180675004419527e+02
7.752500000000001057e-01 1.543716684633384375e+02 4.525254262557038487e+01 2.519567174167538042e+02 8.874992483051806857e+02 2.046646290417704108e+02
7.777250000000001107e-01 1.554097390999104391e+02 4.547001732311436228e+01 2.538119482305938845e+02 8.808010002219058379e+02 2.047076422350423854e+02
7.802000000000001156e-01 1.564488008442081082e+02 4.568684473709800642e+01 2.556720146008792653e+02 8.740668882706627301e+02 2.047471923905183644e+02
7.826750000000001206e-01 1.574888398884281742e+02 4.590302535623965952e+01 2.575368949710112929e+02 8.672974447518921579e+02 2.047833629760022802e+02
7.851500000000001256e-01 1.585298425400690121e+02 4.611855975151702580e+01 2.594065679057903253e+02 8.604931962693842706e+02 2.048162356583265478e+02
7.876250000000000195e-01 1.595717952211580268e+02 4.633344857325072752e+01 2.612810120911644844e+02 8.536546656883673450e+02 2.048458903316301587e+02
7.901000000000000245e-01 1.606146844674797194e+02 4.654769254827586167e+01 2.631602063339637425e+02 8.467823712215883916e+02 2.048724051697901984e+02
7.925750000000000295e-01 1.616584969278080735e+02 4.676129247722509774e+01 2.650441295616124080e+02 8.398768253649521967e+02 2.048958566718338830e+02
7.950500000000000345e-01 1.627032193631323480e+02 4.697424923188123103e+01 2.669327608218374053e+02 8.329385363589469762e+02 2.049163196716395987e+02
7.975250000000000394e-01 1.637488386458906007e+02 4.718656375256401247e+01 2.688260792823480188e+02 8.289834084660916460e+02 2.049338674043976596e+02
8.000000000000000444e-01 1.647953417592002552e+02 4.739823704570181206e+01 2.707240642305151823e+02 8.280166784093344177e+02 2.049480527178762941e+02
